OBJECTID,date_arrested,time_arrested,address,offense_type,subject_race,subject_gender,agency,armainid,objectid_1,Year
82320,2021/05/02,1145,1000-BLK PATTON AVE/LOUISIANA AVE,ASSAULT ON A FEMALE,W,M,APD,588479,82321,2021
82321,2021/03/08,2000,800-BLK FAIRVIEW RD,NON-SUPPORT,W,F,APD,583999,82322,2021
82331,2020/03/07,1949,100-BLK BLEACHERY BLVD,SECOND DEGREE TRESPASS,W,M,APD,569024,82332,2020
82332,2020/03/07,1949,100-BLK BLEACHERY BLVD,FELONY PROBATION VIOLATION,W,M,APD,569024,82333,2020
82333,2020/03/07,1949,100-BLK BLEACHERY BLVD,SECOND DEGREE TRESPASS,W,M,APD,569024,82334,2020
82334,2020/03/07,1949,100-BLK BLEACHERY BLVD,POSSESS METHAMPHETAMINE,W,M,APD,569024,82335,2020
82335,2020/12/15,2217,500-BLK TUNNEL RD,ASSAULT GOVT OFFICIAL/EMPLY,W,M,APD,580086,82336,2020
82336,2020/12/15,2217,500-BLK TUNNEL RD,RESISTING PUBLIC OFFICER,W,M,APD,580086,82337,2020
82337,2020/12/15,2217,500-BLK TUNNEL RD,RESISTING PUBLIC OFFICER,W,M,APD,580086,82338,2020
82338,2020/12/15,2217,500-BLK TUNNEL RD,FELONY PROBATION VIOLATION,W,M,APD,580086,82339,2020
82339,2020/12/15,2217,500-BLK TUNNEL RD,FELONY PROBATION VIOLATION,W,M,APD,580086,82340,2020
82340,2020/12/15,2217,500-BLK TUNNEL RD,FELONY PROBATION VIOLATION,W,M,APD,580086,82341,2020
82341,2020/12/15,2217,500-BLK TUNNEL RD,POSSESS DRUG PARAPHERNALIA,W,M,APD,580086,82342,2020
82456,2021/06/06,45,100-BLK DAVIDSON DR,DV PROTECTIVE ORDER VIOL (M),W,M,APD,593409,82457,2021
82457,2020/01/07,1427,500-BLK BILTMORE AVE,INJURY TO PERSONAL PROPERTY,W,F,APD,565514,82458,2020
82458,2020/01/07,1427,500-BLK BILTMORE AVE,INTOXICATED AND DISRUPTIVE,W,F,APD,565514,82459,2020
82459,2020/01/07,1427,500-BLK BILTMORE AVE,RESISTING PUBLIC OFFICER,W,F,APD,565514,82460,2020
82460,2020/07/10,14,100-BLK COLLEGE ST,SIMPLE AFFRAY,W,F,APD,574019,82461,2020
82461,2020/07/10,14,100-BLK COLLEGE ST,POSSESS MARIJUANA UP TO 1/2 OZ,W,F,APD,574019,82462,2020
82462,2020/07/10,14,100-BLK COLLEGE ST,POSSESS MARIJ PARAPHERNALIA,W,F,APD,574019,82463,2020
82463,2020/07/10,14,100-BLK COLLEGE ST,RESISTING PUBLIC OFFICER,W,F,APD,574019,82464,2020
82464,2020/03/25,925,100-BLK HIGH MEADOW RD,DRIVING WHILE IMPAIRED,W,M,APD,569626,82465,2020
82465,2020/03/25,925,100-BLK HIGH MEADOW RD,RECKLESS DRIVING TO ENDANGER,W,M,APD,569626,82466,2020
82466,2020/03/25,925,100-BLK HIGH MEADOW RD,POSS OPN CNT/CONS ALC PSG AREA,W,M,APD,569626,82467,2020
82467,2020/03/25,925,100-BLK HIGH MEADOW RD,SIMPLE POSSESS SCH IV CS (M),W,M,APD,569626,82468,2020
82468,2021/12/29,45,300-BLK SMOKEY PARK HWY,MISDEMEANOR LARCENY,W,M,APD,600041,82469,2021
82469,2021/12/29,45,300-BLK SMOKEY PARK HWY,SECOND DEGREE TRESPASS,W,M,APD,600041,82470,2021
82474,2020/02/14,2125,100-BLK S FRENCH BROAD AVE,M/S/D/P CS W/N 1000FT SCHOOL,W,M,APD,568086,82475,2020
82475,2020/02/14,2125,100-BLK S FRENCH BROAD AVE,SIMPLE POSSESS SCH IV CS (M),W,M,APD,568086,82476,2020
82476,2020/02/14,2125,100-BLK S FRENCH BROAD AVE,SIMPLE POSSESS SCH II CS (M),W,M,APD,568086,82477,2020
82477,2020/02/14,2125,100-BLK S FRENCH BROAD AVE,SIMPLE POSSESS SCH VI CS (M),W,M,APD,568086,82478,2020
82478,2020/02/14,2125,100-BLK S FRENCH BROAD AVE,PWIMSD SCH II CS,W,M,APD,568086,82479,2020
82479,2020/02/14,2125,100-BLK S FRENCH BROAD AVE,MAINTN VEH/DWELL/PLACE CS (M),W,M,APD,568086,82480,2020
82480,2020/02/14,2125,100-BLK S FRENCH BROAD AVE,POSSESS DRUG PARAPHERNALIA,W,M,APD,568086,82481,2020
82481,2020/07/10,14,100-BLK COLLEGE ST,MALICIOUS CONDUCT PRISONER FLUID/EXCREME,W,F,APD,574019,82482,2020
82484,2021/08/01,219,800-BLK TUNNEL RD,UTTERING FORGED INSTRUMENT,W,M,APD,594995,82485,2021
82485,2021/08/01,219,800-BLK TUNNEL RD,FORGERY OF INSTRUMENT,W,M,APD,594995,82486,2021
82489,2020/07/21,146,500-BLK BILTMORE AVE,OPEN CONTAINER ALCOHOL VIOL,W,M,APD,574321,82490,2020
82490,2020/07/21,146,500-BLK BILTMORE AVE,SECOND DEGREE TRESPASS,W,M,APD,574321,82491,2020
82491,2020/07/21,146,500-BLK BILTMORE AVE,SECOND DEGREE TRESPASS,W,M,APD,574321,82492,2020
82492,2020/02/27,1519,100-BLK LONG SHOALS RD TO I26 W/,PAROLE COMM.VIOLATION,W,M,APD,568621,82493,2020
82493,2021/10/05,1550,100-BLK COURT PLZ,ABDUCTION OF CHILDREN,W,M,APD,596783,82494,2021
82494,2021/10/05,1550,100-BLK COURT PLZ,FIRST DEGREE KIDNAPPING,W,M,APD,596783,82495,2021
82495,2021/10/05,1550,100-BLK COURT PLZ,INDECENT LIBERTIES WITH CHILD,W,M,APD,596783,82496,2021
82496,2021/10/05,1550,100-BLK COURT PLZ,OTHER - FREE TEXT,W,M,APD,596783,82497,2021
82497,2021/10/05,1550,100-BLK COURT PLZ,SEX OFFENSE - FREE TEXT,W,M,APD,596783,82498,2021
82498,2021/10/05,1550,100-BLK COURT PLZ,SEX OFFENSE - FREE TEXT,W,M,APD,596783,82499,2021
82499,2021/10/05,1550,100-BLK COURT PLZ,SEX OFFENSE - FREE TEXT,W,M,APD,596783,82500,2021
82504,2020/09/01,2020,100-BLK SMOKEY PARK HWY,POSSESS METHAMPHETAMINE,W,M,APD,576429,82505,2020
82537,2020/12/10,17,SMOKEY PARK HWY,POSSESS DRUG PARAPHERNALIA,W,M,APD,579954,82538,2020
82538,2020/12/10,17,SMOKEY PARK HWY,SECOND DEGREE TRESPASS,W,M,APD,579954,82539,2020
82539,2020/12/10,17,SMOKEY PARK HWY,POSS STOLEN GOODS/PROP (M),W,M,APD,579954,82540,2020
82540,2020/12/10,17,SMOKEY PARK HWY,FELONY POSSESSION SCH II CS,W,M,APD,579954,82541,2020
82541,2020/12/15,2236,1300-BLK PATTON AVE,POSSESS DRUG PARAPHERNALIA,W,M,APD,580089,82542,2020
82542,2020/12/15,2236,1300-BLK PATTON AVE,BREAK OR ENTER A MOTOR VEHICLE,W,M,APD,580089,82543,2020
82561,2020/03/04,120,400-BLK I40 E,RECKLESS DRVG-WANTON DISREGARD,B,M,APD,568841,82562,2020
82562,2020/03/04,120,400-BLK I40 E,POSS OPN CNT/CONS ALC PSG AREA,B,M,APD,568841,82563,2020
82563,2020/03/04,120,400-BLK I40 E,RESISTING PUBLIC OFFICER,B,M,APD,568841,82564,2020
82564,2020/03/04,120,400-BLK I40 E,DRIVING WHILE IMPAIRED,B,M,APD,568841,82565,2020
82571,2020/10/18,2011,100-BLK MCCAULEY DR,SIMPLE POSSESS SCH VI CS (M),W,M,APD,578668,82572,2020
82572,2020/10/18,2011,100-BLK MCCAULEY DR,PWIMSD SCH VI CS,W,M,APD,578668,82573,2020
82573,2020/10/18,2011,100-BLK MCCAULEY DR,POSSESS DRUG PARAPHERNALIA,W,M,APD,578668,82574,2020
82574,2020/10/18,2011,100-BLK MCCAULEY DR,FELONY POSSESSION SCH I CS,W,M,APD,578668,82575,2020
82575,2020/10/18,2011,100-BLK MCCAULEY DR,FELONY POSSESSION OF COCAINE,W,M,APD,578668,82576,2020
82586,2021/08/30,1530,900-BLK MERRIMON AVE,24 HOUR HOLD,W,M,APD,595845,82587,2021
82593,2021/05/21,239,100-BLK BEAR CREEK LN,SIMPLE ASSAULT,B,F,APD,591956,82594,2021
82594,2020/05/03,333,100-BLK BROOKSHIRE PL,MISUSE OF 911 SYSTEM,B,M,APD,572354,82595,2020
82595,2020/11/11,1853,1600-BLK PATTON AVE,OTHER - FREE TEXT,W,M,APD,579288,82596,2020
82596,2020/11/11,1853,1600-BLK PATTON AVE,FELONY LARCENY,W,M,APD,579288,82597,2020
82597,2020/11/11,1853,1600-BLK PATTON AVE,RESISTING PUBLIC OFFICER,W,M,APD,579288,82598,2020
82598,2020/11/11,1853,1600-BLK PATTON AVE,DWLR NOT IMPAIRED REV,W,M,APD,579288,82599,2020
82599,2020/11/11,1853,1600-BLK PATTON AVE,"TRAFFICKING, OPIUM OR HEROIN",W,M,APD,579288,82600,2020
82600,2020/11/11,1853,1600-BLK PATTON AVE,RECKLESS DRIVING TO ENDANGER,W,M,APD,579288,82601,2020
82601,2021/06/05,1938,100-BLK MICHIGAN AVE,DWLR NOT IMPAIRED REV,W,M,APD,593405,82602,2021
82602,2021/06/05,1938,100-BLK MICHIGAN AVE,OPERATE VEH NO INS,W,M,APD,593405,82603,2021
82603,2021/06/05,1938,100-BLK MICHIGAN AVE,FICT/ALT TITLE/REG CARD/TAG,W,M,APD,593405,82604,2021
82616,2020/01/03,2220,700-BLK LYMAN ST,SIMPLE ASSAULT,B,F,APD,565402,82617,2020
82636,2020/08/18,2137,400-BLK HAZEL MILL RD,FALSE REPORT OF THEFT OF MV,W,M,APD,575042,82637,2020
82637,2020/08/18,2137,400-BLK HAZEL MILL RD,POSS F-WN/LQ/MXBV < 21,W,M,APD,575042,82638,2020
82638,2020/08/18,2137,400-BLK HAZEL MILL RD,CONSUME ALC BY <19,W,M,APD,575042,82639,2020
82639,2020/08/18,2137,400-BLK HAZEL MILL RD,RECKLESS DRVG-WANTON DISREGARD,W,M,APD,575042,82640,2020
82640,2020/08/18,2137,400-BLK HAZEL MILL RD,HIT/RUN LEAVE SCENE PROP DAM,W,M,APD,575042,82641,2020
82641,2020/08/18,2137,400-BLK HAZEL MILL RD,DRIVING WHILE IMPAIRED,W,M,APD,575042,82642,2020
82668,2020/01/02,843,100-BLK NEW LEICESTER HWY,POSSESS MARIJ PARAPHERNALIA,W,M,APD,565330,82668,2020
82669,2020/01/02,843,100-BLK NEW LEICESTER HWY,CARRYING CONCEALED WEAPON,W,M,APD,565330,82669,2020
82670,2020/01/02,843,100-BLK NEW LEICESTER HWY,RESISTING PUBLIC OFFICER,W,M,APD,565330,82670,2020
82671,2020/01/02,843,100-BLK NEW LEICESTER HWY,SIMPLE POSSESS SCH VI CS (M),W,M,APD,565330,82671,2020
82672,2020/01/02,843,100-BLK NEW LEICESTER HWY,CARRYING CONCEALED GUN(M),W,M,APD,565330,82672,2020
82674,2020/05/08,1831,400-BLK SARDIS RD,POSSESS STOLEN MOTOR VEHICLE,B,M,APD,572484,82674,2020
82700,2021/07/17,2343,100-BLK AMBOY RD,DISORDERLY CONDUCT,W,M,APD,594588,82700,2021
82701,2021/07/17,2343,100-BLK AMBOY RD,DAMAGE PROPERTY - FREE TEXT,W,M,APD,594588,82701,2021
82702,2021/07/17,2343,100-BLK AMBOY RD,ASSAULT GOVT OFFICIAL/EMPLY,W,M,APD,594588,82702,2021
82703,2021/07/17,2343,100-BLK AMBOY RD,SECOND DEGREE TRESPASS,W,M,APD,594588,82703,2021
82704,2021/07/17,2343,100-BLK AMBOY RD,INJURY TO PERSONAL PROPERTY,W,M,APD,594588,82704,2021
82705,2021/07/17,2343,100-BLK AMBOY RD,RESISTING PUBLIC OFFICER,W,M,APD,594588,82705,2021
82707,2021/10/15,742,100-BLK BILTMORE AVE,DRIVING WHILE IMPAIRED,W,F,APD,597078,82707,2021
82743,2021/01/12,1642,500-BLK NEW AIRPORT RD,FELONY PROBATION VIOLATION,W,F,APD,580625,82743,2021
82744,2021/01/12,1914,100-BLK DAVIDSON DR,POSSESS DRUG PARAPHERNALIA,W,F,APD,580627,82744,2021
82745,2021/01/12,1914,100-BLK DAVIDSON DR,PWIMSD SCH I CS,W,F,APD,580627,82745,2021
82746,2021/01/12,1914,100-BLK DAVIDSON DR,"TRAFFICKING, OPIUM OR HEROIN",W,F,APD,580627,82746,2021
82748,2020/09/27,1509,100-BLK KENILWORTH KNLS,CARRYING CONCEALED WEAPON,W,M,APD,577110,82748,2020
82749,2020/09/27,1509,100-BLK KENILWORTH KNLS,POSS STOLEN GOODS/PROP (M),W,M,APD,577110,82749,2020
82773,2021/06/18,1634,100-BLK S TUNNEL RD,INTOXICATED AND DISRUPTIVE,W,M,APD,593777,82773,2021
82774,2021/06/18,1634,100-BLK S TUNNEL RD,SIMPLE POSSESS SCH IV CS (M),W,M,APD,593777,82774,2021
82824,2020/10/05,2346,100-BLK TUNNEL RD,INTOXICATED AND DISRUPTIVE,W,M,APD,577330,82824,2020
82842,2020/10/10,1600,200-BLK AMBOY RD,SIMPLE POSSESS SCH VI CS (M),B,M,APD,578449,82843,2020
82843,2020/10/10,1600,200-BLK AMBOY RD,POSSESS DRUG PARAPHERNALIA,B,M,APD,578449,82844,2020
82844,2020/10/10,1600,200-BLK AMBOY RD,CARRYING CONCEALED GUN(M),B,M,APD,578449,82845,2020
82845,2020/10/10,1600,200-BLK AMBOY RD,PWIMSD SCH I CS,B,M,APD,578449,82846,2020
82846,2020/10/10,1600,200-BLK AMBOY RD,POSSESSION OF FIREARM BY FELON,B,M,APD,578449,82847,2020
82847,2020/10/10,1600,200-BLK AMBOY RD,POSSESS STOLEN FIREARM,B,M,APD,578449,82848,2020
82848,2020/10/10,1600,200-BLK AMBOY RD,FLEE/ELUDE ARREST W/MV (F),B,M,APD,578449,82849,2020
82849,2021/04/02,1441,700-BLK BILTMORE AVE,DISCHARGE FIREARM ENCLOSURE,W,M,APD,585718,82850,2021
82850,2021/04/02,1441,700-BLK BILTMORE AVE,POSSESS MARIJ PARAPHERNALIA,W,M,APD,585718,82851,2021
82851,2021/04/02,1441,700-BLK BILTMORE AVE,PWIMSD MARIJUANA,W,M,APD,585718,82852,2021
82852,2021/04/02,1441,700-BLK BILTMORE AVE,ASSAULT ON A FEMALE,W,M,APD,585718,82853,2021
82872,2021/01/13,121,1000-BLK PATTON AVE,MISDEMEANOR LARCENY,W,M,APD,580638,82873,2021
82873,2021/01/13,121,1000-BLK PATTON AVE,SIMPLE POSSESS SCH II CS (M),W,M,APD,580638,82874,2021
82952,2020/02/25,1949,100-BLK PATTON AVE/N LEXINGTON AVE,DWLR NOT IMPAIRED REV,B,M,APD,568523,82953,2020
82953,2020/02/25,1949,100-BLK PATTON AVE/N LEXINGTON AVE,SPEEDING,B,M,APD,568523,82954,2020
82954,2020/02/25,1949,100-BLK PATTON AVE/N LEXINGTON AVE,DWLR NOT IMPAIRED REV,B,M,APD,568523,82955,2020
82956,2020/03/12,1944,100-BLK CRAVEN ST,DWLR IMPAIRED REV,W,M,APD,569258,82957,2020
82957,2020/03/12,1944,100-BLK CRAVEN ST,EXPIRED/NO INSPECTION,W,M,APD,569258,82958,2020
82967,2021/06/05,2254,100-BLK MITCHELL AVE,DRIVING WHILE IMPAIRED,W,M,APD,593408,82968,2021
82968,2021/06/05,2254,100-BLK MITCHELL AVE,HIT/RUN FAIL STOP PROP DAMAGE,W,M,APD,593408,82969,2021
82969,2021/06/05,2254,100-BLK MITCHELL AVE,RECKLESS DRVG-WANTON DISREGARD,W,M,APD,593408,82970,2021
82970,2021/06/05,2254,100-BLK MITCHELL AVE,POSSESS MARIJUANA UP TO 1/2 OZ,W,M,APD,593408,82971,2021
82998,2020/01/12,1630,100-BLK BLEACHERY BLVD,DWLR NOT IMPAIRED REV,W,M,APD,565698,82999,2020
83008,2021/05/30,2147,400-BLK DEPOT ST,BREAKING OR ENTERING (M),W,M,APD,593206,83009,2021
83009,2021/05/30,2147,400-BLK DEPOT ST,DAMAGE PROPERTY - FREE TEXT,W,M,APD,593206,83010,2021
83010,2020/06/05,2350,300-BLK SWANNANOA RIVER RD,CARRYING CONCEALED WEAPON,W,M,APD,573185,83011,2020
83018,2021/06/24,1709,100-BLK MONTE VISTA RD,ASSAULT ON A FEMALE,W,M,APD,593953,83019,2021
83036,2020/12/26,2227,100-BLK BLEACHERY BLVD,MISDEMEANOR LARCENY,B,F,APD,580258,83037,2020
83037,2020/12/26,2227,100-BLK BLEACHERY BLVD,SIMPLE ASSAULT,B,F,APD,580258,83038,2020
83038,2020/12/26,2227,100-BLK BLEACHERY BLVD,SIMPLE ASSAULT,B,F,APD,580258,83039,2020
83065,2021/04/19,1408,400-BLK BILTMORE AVE,AWDW INTENT TO KILL,W,M,APD,586176,83066,2021
83066,2021/04/19,1408,400-BLK BILTMORE AVE,BURNING PERSONAL PROPERTY,W,M,APD,586176,83067,2021
83082,2021/01/30,900,KENILWORTH RD/TUNNEL RD,FAIL REGISTER SEX OFFENDER(F),B,M,APD,581074,83083,2021
83083,2021/01/30,900,KENILWORTH RD/TUNNEL RD,SIMPLE AFFRAY,B,M,APD,581074,83084,2021
83084,2021/01/30,900,KENILWORTH RD/TUNNEL RD,POSSESS DRUG PARAPHERNALIA,B,M,APD,581074,83085,2021
83087,2020/07/23,1339,100-BLK TUNNEL RD,ASSAULT BY POINTING A GUN,B,M,APD,574373,83088,2020
83088,2020/07/23,1339,100-BLK TUNNEL RD,NO OPERATORS LICENSE,B,M,APD,574373,83089,2020
83089,2020/07/23,1339,100-BLK TUNNEL RD,BREAK/ENTER TERRORIZE/INJURE,B,M,APD,574373,83090,2020
83090,2020/07/23,1339,100-BLK TUNNEL RD,ASSAULT BY POINTING A GUN,B,M,APD,574373,83091,2020
83091,2020/07/23,1339,100-BLK TUNNEL RD,DISCHARGE FIREARM IN CITY,B,M,APD,574373,83092,2020
83092,2020/07/23,1339,100-BLK TUNNEL RD,COMMUNICATING THREATS,B,M,APD,574373,83093,2020
83100,2020/08/21,1659,900-BLK PATTON AVE,PWIMSD SCH II CS,W,M,APD,576116,84664,2020
83110,2021/09/14,1204,700-BLK PATTON AVE,MISDEMEANOR LARCENY,W,M,APD,596217,83110,2021
83111,2021/07/04,702,200-BLK PATTON AVE,DISORDERLY CONDUCT,B,F,APD,594228,83111,2021
83124,2021/02/19,1443,1000-BLK PATTON AVE,PWIMSD SCH II CS,B,M,APD,583581,83124,2021
83125,2021/02/19,1443,1000-BLK PATTON AVE,FELONY POSSESSION SCH II CS,B,M,APD,583581,83125,2021
83135,2020/02/15,1922,100-BLK HAYWOOD ST,SECOND DEGREE TRESPASS,W,M,APD,568105,83135,2020
83136,2020/02/15,1922,100-BLK HAYWOOD ST,GO ARMED TO TERROR OF PEOPLE,W,M,APD,568105,83136,2020
83143,2021/06/18,58,100-BLK SWEETEN CREEK RD,DRIVING WHILE IMPAIRED,W,M,APD,593759,83143,2021
83144,2020/03/01,59,100-BLK HAYWOOD RD,DRIVING WHILE IMPAIRED,W,M,APD,568727,83144,2020
83145,2020/03/01,59,100-BLK HAYWOOD RD,SIMPLE POSSESS SCH VI CS (M),W,M,APD,568727,83145,2020
83146,2020/03/01,59,100-BLK HAYWOOD RD,POSSESS MARIJ PARAPHERNALIA,W,M,APD,568727,83146,2020
83157,2020/07/08,1338,100-BLK RIVER HILLS RD,MISDEMEANOR LARCENY,W,M,APD,573968,83157,2020
83158,2020/07/08,1338,100-BLK RIVER HILLS RD,SECOND DEGREE TRESPASS,W,M,APD,573968,83158,2020
83159,2020/07/12,1929,100-BLK S TUNNEL RD,LARC MERCHANT EMERGENCY DOOR,W,M,APD,574091,83159,2020
83160,2020/07/12,1929,100-BLK S TUNNEL RD,RESISTING PUBLIC OFFICER,W,M,APD,574091,83160,2020
83161,2020/07/12,1929,100-BLK S TUNNEL RD,COMMUNICATING THREATS,W,M,APD,574091,83161,2020
83175,2021/03/12,2152,400-BLK SARDIS RD,DRIVING WHILE IMPAIRED,W,M,APD,584144,83175,2021
83176,2021/03/12,2152,400-BLK SARDIS RD,OPEN CONT AFTER CONS ALC 1ST,W,M,APD,584144,83176,2021
83179,2020/07/09,103,1100-BLK TUNNEL RD,SIMPLE ASSAULT,B,M,APD,573982,83179,2020
83216,2020/09/06,620,100-BLK NANCY ST,AWDW SERIOUS INJURY,B,F,APD,576558,83216,2020
83217,2020/09/06,620,100-BLK NANCY ST,AWDW SERIOUS INJURY,B,F,APD,576558,83217,2020
83219,2021/09/04,1530,200-BLK BREVARD RD,FICTITIOUS INFO TO OFFICER,I,F,APD,595978,83219,2021
83220,2021/09/04,1530,200-BLK BREVARD RD,RESISTING PUBLIC OFFICER,I,F,APD,595978,83220,2021
83247,2021/11/06,1440,100-BLK SWANNANOA RIVER RD,NO OPERATORS LICENSE,W,M,APD,597691,83247,2021
83248,2021/11/06,1440,100-BLK SWANNANOA RIVER RD,UNAUTHORIZED USE OF MOTOR VEH,W,M,APD,597691,83248,2021
83249,2020/11/07,2044,100-BLK CANE ST,ASSAULT BY STRANGULATION,W,M,APD,579191,83249,2020
83250,2020/11/07,2044,100-BLK CANE ST,ASSAULT ON A FEMALE,W,M,APD,579191,83250,2020
83251,2020/11/07,2044,100-BLK CANE ST,MISD PROB VIOL OUT OF COUNTY,W,M,APD,579191,83251,2020
83252,2020/11/07,2044,100-BLK CANE ST,MISDEMEANOR PROBATION VIOL,W,M,APD,579191,83252,2020
83287,2020/12/03,1912,2100-BLK HENDERSONVILLE RD,DRIVING WHILE IMPAIRED,B,M,APD,579789,83287,2020
83288,2020/12/03,1912,2100-BLK HENDERSONVILLE RD,DWLR NOT IMPAIRED REV,B,M,APD,579789,83288,2020
83321,2020/01/23,1958,100-BLK PAGE AVE,OPEN CNT MBV/UNFWN PROP CY/CTY,W,F,APD,567123,83321,2020
83322,2020/01/23,1958,100-BLK PAGE AVE,INTOXICATED AND DISRUPTIVE,W,F,APD,567123,83322,2020
83334,2020/01/28,2054,100-BLK ASHELAND AVE,SIMPLE AFFRAY,W,M,APD,567359,83334,2020
83342,2021/05/25,1723,200-BLK DEAVERVIEW RD,SIMPLE POSSESS SCH II CS (M),B,M,APD,593077,83342,2021
83343,2021/05/25,1723,200-BLK DEAVERVIEW RD,POSSESS METHAMPHETAMINE,B,M,APD,593077,83343,2021
83362,2020/01/07,1553,700-BLK HENDERSONVILLE RD,FELONY PROBATION VIOLATION,B,F,APD,565517,83362,2020
83363,2020/01/07,1553,700-BLK HENDERSONVILLE RD,FELONY PROBATION VIOLATION,B,F,APD,565517,83363,2020
83364,2020/01/07,1553,700-BLK HENDERSONVILLE RD,FELONY PROBATION VIOLATION,B,F,APD,565517,83364,2020
83365,2020/02/19,1445,100-BLK BARTLETT ST,FELONY POSSESSION SCH II CS,W,M,APD,568250,83365,2020
83366,2021/02/24,1838,900-BLK HAYWOOD RD,SECOND DEGREE TRESPASS,W,M,APD,583708,83366,2021
83367,2021/02/24,1838,900-BLK HAYWOOD RD,TAMPERING WITH VEHICLE,W,M,APD,583708,83367,2021
83368,2021/02/24,1838,900-BLK HAYWOOD RD,POSSESS DRUG PARAPHERNALIA,W,M,APD,583708,83368,2021
83369,2021/02/24,1838,900-BLK HAYWOOD RD,POSSESS METHAMPHETAMINE,W,M,APD,583708,83369,2021
83370,2021/02/24,1838,900-BLK HAYWOOD RD,FELONY POSSESSION SCH II CS,W,M,APD,583708,83370,2021
83382,2020/11/08,54,100-BLK CAPTAINS DR,POSSESS MARIJ PARAPHERNALIA,W,M,APD,579205,83382,2020
83383,2020/11/08,54,100-BLK CAPTAINS DR,SIMPLE POSSESS SCH VI CS (M),W,M,APD,579205,83383,2020
83384,2020/11/08,54,100-BLK CAPTAINS DR,FELONY POSSESSION SCH II CS,W,M,APD,579205,83384,2020
83402,2020/06/03,2050,100-BLK RANKIN AVE,OTHER - FREE TEXT,W,M,APD,573135,84733,2020
83414,2021/09/27,1732,700-BLK FAIRVIEW RD,FELONY POSSESSION SCH II CS,B,M,APD,596555,83413,2021
83435,2021/12/06,112,500-BLK BILTMORE AVE,INTERFERE ELECT MONITOR DEV(F),W,M,APD,599439,83434,2021
83444,2020/07/03,1000,100-BLK TUNNEL RD,ASSAULT GOVT OFFICIAL/EMPLY,B,F,APD,573855,83443,2020
83445,2020/07/03,1000,100-BLK TUNNEL RD,RESISTING PUBLIC OFFICER,B,F,APD,573855,83444,2020
83446,2020/07/03,1000,100-BLK TUNNEL RD,SIMPLE ASSAULT,B,F,APD,573855,83445,2020
83447,2020/07/03,1000,100-BLK TUNNEL RD,SHOPLIFTING CONCEALMENT GOODS,B,F,APD,573855,83446,2020
83448,2020/07/03,1000,100-BLK TUNNEL RD,SECOND DEGREE TRESPASS,B,F,APD,573855,83447,2020
83449,2021/08/15,1355,100-BLK BLEACHERY BLVD,ASSAULT GOVT OFFICIAL/EMPLY,B,F,APD,595414,83448,2021
83450,2021/08/15,1355,100-BLK BLEACHERY BLVD,SPEEDING,B,F,APD,595414,83449,2021
83451,2021/08/15,1355,100-BLK BLEACHERY BLVD,RESISTING PUBLIC OFFICER,B,F,APD,595414,83450,2021
83452,2021/08/15,1355,100-BLK BLEACHERY BLVD,SIMPLE ASSAULT,B,F,APD,595414,83451,2021
83453,2021/08/15,1355,100-BLK BLEACHERY BLVD,SECOND DEGREE TRESPASS,B,F,APD,595414,83452,2021
83454,2021/08/15,1355,100-BLK BLEACHERY BLVD,MISDEMEANOR LARCENY,B,F,APD,595414,83453,2021
83455,2021/08/15,1355,100-BLK BLEACHERY BLVD,RESISTING PUBLIC OFFICER,B,F,APD,595414,83454,2021
83456,2021/08/15,1355,100-BLK BLEACHERY BLVD,BREAKING OR ENTERING (M),B,F,APD,595414,83455,2021
83457,2021/08/15,1355,100-BLK BLEACHERY BLVD,SECOND DEGREE TRESPASS,B,F,APD,595414,83456,2021
83458,2021/08/15,1355,100-BLK BLEACHERY BLVD,DWLR NOT IMPAIRED REV,B,F,APD,595414,83457,2021
83459,2021/08/15,1355,100-BLK BLEACHERY BLVD,SHOPLIFTING CONCEALMENT GOODS,B,F,APD,595414,83458,2021
83464,2020/08/07,2100,500-BLK BILTMORE AVE,MISDEMEANOR LARCENY,W,M,APD,574738,83463,2020
83465,2020/08/07,2100,500-BLK BILTMORE AVE,FELONY PROBATION VIOLATION,W,M,APD,574738,83464,2020
83466,2020/08/07,2100,500-BLK BILTMORE AVE,H/I FELONY PROBATION VIOLATION,W,M,APD,574738,83465,2020
83473,2020/04/24,924,1600-BLK HENDERSONVILLE RD,PRETRIAL RELEASE VIOLATION [15A-534(F)],W,M,APD,572181,83472,2020
83474,2020/04/24,924,1600-BLK HENDERSONVILLE RD,PRETRIAL RELEASE VIOLATION [15A-534(F)],W,M,APD,572181,83473,2020
83475,2020/04/24,924,1600-BLK HENDERSONVILLE RD,PRETRIAL RELEASE VIOLATION [15A-534(F)],W,M,APD,572181,83474,2020
83476,2020/04/24,924,1600-BLK HENDERSONVILLE RD,PRETRIAL RELEASE VIOLATION [15A-534(F)],W,M,APD,572181,83475,2020
83477,2020/04/24,924,1600-BLK HENDERSONVILLE RD,PRETRIAL RELEASE VIOLATION [15A-534(F)],W,M,APD,572181,83476,2020
83478,2020/04/24,924,1600-BLK HENDERSONVILLE RD,PRETRIAL RELEASE VIOLATION [15A-534(F)],W,M,APD,572181,83477,2020
83479,2020/04/24,924,1600-BLK HENDERSONVILLE RD,PRETRIAL RELEASE VIOLATION [15A-534(F)],W,M,APD,572181,83478,2020
83480,2020/03/08,1008,700-BLK HAYWOOD RD,SECOND DEGREE TRESPASS,W,M,APD,569042,83479,2020
